net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
Horyzon	2115894781	aftouch-cuisine.com	785823186	207996	103497	130980	64775
ARBOmedia_RO	940807539	revistavip.net	812505384	6986	3496	4473	2333
ENED_DOL	212246380	cosmopolitan.gr	817200545	6	2	3	1
beead	104260390	zepass	940516283	2252	1442	1727	875
freeXmedia	1516487384	bergsteiger.de	997908269	15103	5035	6949	2422
glammedia	235681100	kinofans.com	1025749985	30107	10812	15192	7074
ARBOmedia_RO	940807539	program24.ro	1029166024	189719	29939	53805	21736
N24.se	1403231093	everysport.com	1056440202	262949	110851	127310	13425
glammedia	235681100	fashionboxx.net	1078703297	1	1	1	0
ARBOmedia_PL	651342010	mbrokers.pl	1137838767	4817	1806	2331	1515
Goldbach Audience	2137767787	singles.ch	1140343648	760627	108159	124701	6241
glammedia	235681100	pinkmelon.de	1178682017	182592	70490	85940	32137
IP-Deutschland	2059506885	vip.rtl.de	1211476378	2157069	640975	803718	151698
glammedia	235681100	rezeptefuchs.de	1242713217	21021	6308	7867	2316
iq_digital_mobile	480104072	mobil.sueddeutsche.de	1248589405	4508035	551452	982431	651269
OMS	1615459509	augsburger-allgemeine.de	1271821546	2769511	662207	885763	254339
Hi-Media	2000907398	de.dailymotion.com	1287553659	1031154	204382	287039	72188
Horyzon	2115894781	avendrealouer.fr	1291880850	2465553	396397	577351	190445
ARBOmedia_PL	651342010	ekaraoke.pl	1293032399	13094	1363	3173	1730
Nettavisen_NO	1119348670	blogg.no	1293710707	1119097	422621	499252	73493
RMSI	498868272	radiobonn.de	1325153029	43444	9604	15601	5455
BEI_container_Post	1253937408	roseversand-topangebote.de	1333851989	192094	35229	46405	9095
AA_Pneuhage	561209525	pneuhage-shop.de/AA	1393400394	16564	2714	3900	932
glammedia	235681100	peperita.com	1445507329	5973	1928	2932	998
OMS	1615459509	main-spitze.de	1509083338	86237	21349	29778	8795
IP-Deutschland	2059506885	clipfish.de	1516185562	3134557	597426	912033	346933
RMSI	498868272	ffn.de	1541821349	181247	32906	57556	23243
OMS	1615459509	insuedthueringen.de	1544393642	263113	47069	72226	24324
stroeer_digital_media	571289945	kochrezepte.de/si	1547955054	238274	68430	110409	63400
Smartclip	35854137	segelfilme/smartclip	1603165134	9799	1380	2582	742
OMS	1615459509	lr-online.de	1633990634	637601	114162	168160	51652
glammedia	235681100	ukonio.de	1666783073	57411	30078	39068	24746
HTTPool_BG	1782510139	sofialive.bg	1678099984	35308	14109	18384	10800
OMS mobile	2119689184	schwaebische.de	1687310613	3262	60	217	185
Purpur Media	832539073	autoscout24.at	1694999190	2489250	242670	376025	106385
ENED_DOL	212246380	aggeliestanea.gr	1754037761	9874	1479	2501	1380
glammedia	235681100	citycatwalk.at	1796160161	605	240	311	120
ARBOmedia_PL	651342010	Monetary.pl	1837190159	448	224	268	79
OMS	1615459509	nez.de	1865243082	27812	4210	7452	2659
OMS mobile	2119689184	oberhessische-zeitung.de	1880997205	1983	538	787	419
OMS	1615459509	ivz-aktuell.de	1902823242	145599	23959	34742	8391
HTTPool_UA	1388958105	autocentre.ua	1904685934	49012	21813	30081	12982
ARBOmedia_RO	940807539	automarket.ro	1906906504	397	54	124	65
Clipkit	1934213317	dokuwelten.de/clipkit	1951431034	211	31	42	16
ARBOmedia_RO	940807539	pasiunea.eu	1979360072	3316	1390	1916	904
glammedia	235681100	lifestyle-forum.net	2017833921	2658	1672	1991	1093
RMSI	498868272	berliner-rundfunk.de	2042085125	16458	6196	8502	3482
Krone.at	1129772991	sendung/welt	2045766324	469049	100326	168803	82461
HTTPool_SR	974965399	economy.rs	2054232780	22738	10813	13754	7180
RMSI	498868272	rautemusik.fm	2073248869	61952	16595	25215	12184
ARBOmedia_RO	940807539	pasagair.ro	2113149416	35	17	23	14
Krone.at	1129772991	sendung/wissen	2145792116	68686	18907	29591	15948
Omnimedia	1629972935	jobscout24.ch/de	293651	935034	181537	243885	51870
SevenOne Media	1272195681	ampya.com	6837997	90458	11462	17826	9404
OMS	1615459509	wolfsburger-nachrichten.de	16181281	87217	22128	30252	8975
OMS mobile	2119689184	pz-news.de	29288300	81112	5843	14236	9028
ARBOmedia_PL	651342010	bezposrednie.com	35113126	16627	2419	3923	1841
HTTPool_BG	1782510139	zdravnitza.com	38119975	192013	60900	90028	58717
OMS	1615459509	morgenweb.de	67688769	684784	165778	227888	72827
ENED_Phaistos Networks	682513718	pathfinder.gr	95115650	1120764	85165	174928	96603
RMSI	498868272	classical102.de	112386684	433	161	219	41
ARBOmedia_PL	651342010	arslege.pl	119943878	65958	17252	24858	16078
TripleDoubleU	1704466471	online-translator.com	194183027	56	5	8	5
glammedia	235681100	piecesofmariposa.com	229630392	1425	705	854	223
N24.se	1403231093	matklubben.se	295814849	459881	191336	234337	40712
beead	104260390	notre-planete	304731090	4	4	4	0
glammedia	235681100	addictedtofashion.net	333833720	43641	19511	21650	2455
ARBOmedia_PL	651342010	scenka.pl	345188934	417	203	296	31
freeXmedia	1516487384	motorsport-aktuell.com	367455044	30191	10329	14804	4222
LPM_Mondadori	1043954762	LPM_Mondadori_Sportauto	379678454	95540	36250	46890	14253
glammedia	235681100	fruchtbare-tage.com	388093656	192834	63359	81070	21145
TripleDoubleU	1704466471	deutsches-architektur-forum.de	392168851	16	2	4	3
ASMI	1569905102	morgenpost.de	424582714	1175330	414713	538297	224061
MSN	2072193066	weltderwunder.de.msn.com	435970422	1223805	77068	126642	49896
ENED_24Media	752387581	sport24.gr/ENED	446357225	9382829	377992	799424	355300
N24.se	1403231093	basketsverige.se	457894369	30022	12181	14624	2103
ARBOmedia_CZ	1534363118	zing.cz	485398714	272048	20826	38577	14563
Goldbach Audience	2137767787	music.ch	491235351	49644	11042	13216	1469
beead	104260390	laventerapide	513340914	5146	1280	2135	862
Hi-Media	2000907398	frankfurt-airport.com	526275442	216141	62753	90022	16737
OMS mobile	2119689184	kreis-anzeiger.de	552936684	6135	1741	2585	1413
LPM_Mondadori	1043954762	LPM_Mondadori_Topsante	566055862	1066997	560723	695707	317189
OMS mobile	2119689184	stuttgarter-zeitung.de	573306092	542535	67961	112968	73957
ENED_Attica	398373777	madamefigaro.gr	655156125	123883	11613	20810	11508
ARBOmedia_CZ	1534363118	avizo.cz	695519834	21826	0	4370	0
glammedia	235681100	mondkalender-online.de	731615896	124594	34858	49889	17399
OMS	1615459509	hamburger-wochenblatt.de	776055937	31938	12327	15896	6087
glammedia	235681100	liebesbotschaft.blogspot.com	810102520	55	21	31	13
freeXmedia	1516487384	winfuture.de	810971588	959775	221417	318321	86247
glammedia	235681100	freegames24.de	828238488	55	29	34	6
Berlingske.dk	706025601	folkebladetlemvig.dk.Berlingske	856911757	12849	4255	5301	1366
ENED_Phaistos Networks_mobile	1920031208	bestprice.gr	860992692	163514	13922	32142	19611
HTTPool_BA	1063940109	jabuka.tv	864511449	83666	10614	18464	7679
OMS	1615459509	rhein-zeitung.de	864977569	962645	287161	387088	144319
Goldbach Audience	2137767787	mtv.ch/de	881895063	58242	12657	16967	3496
SevenOne Media MAGIC (3rd party Video)	842055044	de.wikia.com	906739120	8938	4214	5150	2644
LPM_GMC	1997387604	LPM_GMC_eureka	926574336	780448	284232	377623	169080
stroeer_digital_media	571289945	ferien.de	957440549	77741	14167	19924	5076
glammedia	235681100	backenmachtgluecklich.de	965850904	2890	1727	2100	1001
freeXmedia	1516487384	motor-klassik.de	971818372	361070	90695	113561	25413
OMS	1615459509	dattelner-morgenpost.de	994325057	58019	9228	13148	2417
ARBOmedia_PL	651342010	patrz.pl	1067886598	11555	3477	5514	2156
ARBOmedia_RO	940807539	realitateabihoreana.ro	1097514975	341	135	193	100
ENED_24Media	752387581	techgear.gr/ENED	1102479049	148597	41552	62672	38121
Smartclip	35854137	metatube/smartclip	1123899013	7962	3266	4343	2272
medienhaus.com	435938190	laendleauto.at	1136802298	143659	19142	23707	3549
ENED_24Media	752387581	livescores.gr/ENED	1191937513	2735	577	894	499
ENED_Attica_mobile	2111071951	playboy.gr	1210174971	3000	249	681	259
ARBOmedia_CZ	1534363118	estav.cz	1220147674	37158	12237	17795	7274
beead	104260390	ibuzzyou	1242699026	37025	13125	18774	3369
ARBOmedia_RO	940807539	price.ro	1252380511	1529401	111155	253054	98084
Krone.at	1129772991	sendung/kino	1258161483	34567	18194	23135	15098
OMS mobile	2119689184	stuttgarter-nachrichten.de	1341137292	319264	37192	62623	40915
ENED_24Media_mobile	659279516	dailymotion.com/gr/ENED	1353828616	74413	11603	21325	12444
ARBOmedia_PL	651342010	panoramaleszczynska.pl	1372906246	10587	2287	4109	2292
RMSI	498868272	radiosauerland.de	1385106300	16786	3898	5840	1967
ARBOmedia_RO	940807539	25h.ro	1386797439	23866	1864	3041	983
Smartclip	35854137	IM_sport	1405922949	1703886	188554	313139	116545
N24.se	1403231093	blogg.se	1457926401	9103703	4825765	5321343	463296
TripleDoubleU	1704466471	autoaid.de	1460081619	33078	12151	16122	7410
DK-BEI_CONTAINER	896712678	BEI-hi3g.dk	1481260434	57944	20721	28810	10110
OMS	1615459509	dorstenerzeitung.de	1543945633	114963	26052	35839	9518
LPM_Mondadori	1043954762	LPM_Mondadori_Sciencesetvie	1573669270	31632	9502	13775	5068
ARBOmedia_PL	651342010	gieldowe.pl	1579442726	825	399	546	99
SevenOne Media MAGIC (3rd party Video)	842055044	finanzfernsehen.de	1594422128	277825	62894	104263	75890
BEI_container_Post	1253937408	maingau-energie.de	1624843948	23194	2497	4975	1775
yahoo	796370964	aol.de	1718225088	8492322	1102065	2090782	624559
ARBOmedia_PL	651342010	maxmix.pl	1727613542	23758	2606	6207	2188
freeXmedia	1516487384	autoextrem.de	1736376868	98352	48620	63751	32196
stroeer_digital_media	571289945	winterreisen.de	1795861189	7528	2926	4018	1416
Hi-Media	2000907398	jazzthing.de	1803988690	5305	2023	2574	638
stroeer_digital_media	571289945	rtv.de.sdm	1829951973	47	11	15	11
LPM_CentreFrance	1468130688	LPM_CentreFrance_lepopulaire	1880010348	461531	91021	124570	38687
Smartclip	35854137	supersonicads/smartclip	1882909893	1673154	757273	991986	503654
Smartclip	35854137	DE_thewest/smartclip	1888267461	1	1	1	0
glammedia	235681100	stylinrooms.de	1910706712	71884	24970	29297	4853
OMS	1615459509	halternerzeitung.de	1915188321	38792	10981	15213	4413
glammedia	235681100	wir-lieben-pferde.de	1960986488	8940	3503	4125	2178
ARBOmedia_PL	651342010	Queer.pl	2016918982	1401277	91138	121837	42566
24media	832047503	livescores.gr	2024299931	4815	1389	1846	692
ARBOmedia_PL	651342010	filmoholicy.pl	2039764102	11499	3749	5254	3200
ENED_Capital	2008089533	capital.gr	2072504969	5812441	244954	394407	140207
freeXmedia	1516487384	soccerdonna.de	2086690340	45671	10373	13320	4418
de.yahoo.com	1154829101	de.yahoo.com	2133766681	16035436	4147957	5622146	1913766
glammedia	235681100	burlesque-fashion.de	67701677	2658	1169	1555	573
N24.se	1403231093	Elitprospects.com	76461430	2565827	786160	889132	82316
Hi-Media	2000907398	einfachtierisch.de	133317415	282565	99261	129561	55991
webads.it	1609693476	gohome.it	176619109	140306	38176	56973	21586
ARBOmedia_PL	651342010	MojeGry.pl	188744667	8540	2157	3723	2760
glammedia	235681100	modelvita.com	232892493	6493	3014	3569	1526
glammedia	235681100	chez-theresa.tumblr.com	233337677	1775	761	916	222
beead	104260390	agoravox.fr	252457351	317382	127050	162426	72291
mediasports	963038854	kicktipp	302338855	9689058	2091823	2649011	380492
ARBOmedia_RO	940807539	eformulare.ro	305065876	1303	254	502	252
ARBOmedia_RO	940807539	ginecologie.ro	307213908	39432	8707	13892	7313
Goldbach Audience	2137767787	parentsolo.ch/de	312300076	1181	188	234	46
Smartclip	35854137	viewster.tv/smartclip	357827130	287472	23159	48706	20342
ENED_24Media	752387581	iphonehellas.gr/ENED	366966462	220691	48490	62254	18530
Jubii.dk	224986932	qxl.dk	393207093	2356150	325909	377536	46698
IP-Deutschland	2059506885	entertainweb.de	419755078	30270	16673	20370	9619
ARBOmedia_PL	651342010	zadajpytanie.pl	422710971	13508	7840	9681	6669
freeXmedia	1516487384	reittv.de	436300633	709529	37634	53135	9219
DK-BEI_CONTAINER	896712678	BEI-kia.dk	438905351	133	95	103	17
OMS	1615459509	stimmt.de	465313430	8619	3597	4469	2024
smartclip_italy	1471916694	corrieredellosport.it	495272247	100106	59744	75004	38395
LPM_Lagardere	2039924353	LPM_Lagardere_rfm	497100802	130314	46785	68792	31573
OMS	1615459509	landshuter-zeitung.de	527575254	3545	553	836	332
ARBOmedia_PL	651342010	Jebzdzidy.pl	539939675	4831943	43617	334421	223462
DK-BEI_CONTAINER	896712678	BEI - AVT Business School	637976199	3430	1417	1639	284
smartclip_italy	1471916694	videojug.it	682312311	2869	1235	1623	757
Smartclip	35854137	webfail/smartclip	697423514	5058	3785	4279	2795
glammedia	235681100	stadt-land-mama.de	698431533	13333	6148	7177	1389
TripleDoubleU	1704466471	findling.de	726151400	50768	5592	8710	2551
SevenOne Media MAGIC (3rd party Video)	842055044	sport1.de	735678085	534774	137754	247171	129976
HTTPool_CR	70372471	teen385.com	767288888	1894	1055	1240	415
RMSI	498868272	107.7radiohagen.de	806783505	29159	6142	9015	2750
OMS	1615459509	frankenpost.de	814490262	334102	58894	89767	28424
ENED_DOL_mobile	1751458589	imommy.gr	823410494	85846	20807	33582	20241
Goldbach Audience	2137767787	burnout-info.ch	854916908	11627	3281	4813	1586
SevenOne Media MAGIC (3rd party Video)	842055044	Tier.tv	863340933	466382	117824	190751	132399
Goldbach Audience	2137767787	radiofm1.ch	867998508	74507	33293	41535	8388
ENED_Naftemporiki	1400476319	naftemporiki.gr	889780480	3520726	238157	383222	154092
RMSI	498868272	welleniederrhein.de	910674097	18240	2187	4586	1554
ARBOmedia_RO	940807539	practicmagazin.ro	925449556	160495	37841	65222	33659
OMS	1615459509	berliner-kurier.de	941010454	615461	183814	248697	95600
RMSI	498868272	bigfm.de	942049329	523324	87632	136120	42239
HTTPool_UA	1388958105	avtomagazine.ua	972930106	60719	3278	6127	3001
LPM_CentreFrance	1468130688	LPM_CentreFrance_lechorepublicain	991504673	632017	77382	123393	38965
Hi-Media	2000907398	klassikakzente.de	1033022983	2	2	2	2
UMM	1576777680	schaedelspalter.de/umm	1038790961	63	23	31	17
glammedia	235681100	cheat4speed.de	1054914189	431	187	262	149
Goldbach Audience	2137767787	moneyhouse.ch/fr	1058173196	551856	93858	158691	53342
TripleDoubleU	1704466471	steuerlinks.de	1078628040	47	29	37	26
Smartclip	35854137	GAN_weiblich/smartclip	1088854074	107650	19666	35881	16356
glammedia	235681100	ps3-forum.de	1108300109	60231	31455	40216	20577
Clipkit	1934213317	bigpoint.com/clipkit	1133866182	135687	18119	39307	25332
Smartclip	35854137	sponsorpaybigpoint/smartclip	1141442490	1169256	116575	263507	148263
ASMI	1569905102	eatsmarter.de	1142136495	1040255	362187	462261	160334
RMSI	498868272	jackfm.de	1151494449	3315	398	894	293
LPM_Lagardere	2039924353	LPM_Lagardere_europe1	1180864610	6033718	1508195	2113898	747679
Goldbach Audience	2137767787	travel24.ch	1191185132	73719	18459	23427	5466
OMS	1615459509	esslinger-zeitung.de	1225196662	120155	23383	35297	11498
ARBOmedia_PL	651342010	weselnybox.pl	1256904411	333337	38077	71622	47659
ARBOmedia_PL	651342010	JOBS.pl	1257341979	61824	17113	25211	17420
glammedia	235681100	funfire.de	1285374029	181191	19876	25394	5643
glammedia	235681100	berriesandpassion.com	1296911341	13755	5230	6370	1363
OMS	1615459509	usinger-anzeiger.de	1297582166	27540	5536	8518	2834
BauerMediaKG	626259911	shape.de	1341194888	663597	202893	245463	53479
BEI_container_Post	1253937408	frank-flechtwaren.de	1373490817	441179	53555	66185	10080
ENED_Teletypos_mobile	1688009324	megatv.com	1378494349	403540	34001	88246	54339
ASMI	1569905102	wand-und-beet.de	1405369519	43943	22490	27684	11847
HTTPool_RO	651835008	gapo.ro	1409035009	5171	960	1368	432
stroeer_digital_media	571289945	gehalts-check.de	1428530906	320589	85177	143531	74225
IP-Deutschland	2059506885	rtl-now.rtl.de	1441718982	13328839	1408236	2316560	676008
ARBOmedia_PL	651342010	ww.media.pl	1514363707	28473	6058	10399	6745
glammedia	235681100	handarbeitsfrau.de	1531132461	76566	29598	39416	19649
OMS mobile	2119689184	dorstenerzeitung.de	1543945633	31030	3501	6494	4362
beead	104260390	passetoncode	1570227719	6571	2425	3441	1863
SevenOne Media MAGIC (3rd party Video)	842055044	pcgames-videovalis.tv	1572396581	209991	89428	115584	80348
freeXmedia	1516487384	handballecke.de	1576032793	2	0	1	1
beead	104260390	automobile-sportive.com	1659203911	18	16	17	4
SevenOne Media MAGIC (3rd party Video)	842055044	content1.de	1659596453	89575	4189	8158	2196
iqdigital	223088769	spektrum.de	1688330050	386068	165793	207765	85371
LPM_GMC	1997387604	LPM_GMC_marieclaireidees	1714834773	324117	88472	125022	46075
HTTPool_BG	1782510139	kaldata.com	1766110396	309013	33952	78881	34685
stroeer_digital_media	571289945	wetternet.de	1768583802	8674	1655	2678	755
ENED_Attica	398373777	yupiii.gr	1805790162	1033961	85572	152569	72691
BEI_container_Post	1253937408	dhl.com	1835422529	100	40	59	24
beead	104260390	hockeyhebdo	1864968487	110758	32867	41202	8783
OMS	1615459509	top100station.de	1869535126	80264	29899	35390	4948
ARBOmedia_PL	651342010	BiznesNet.pl	1873153947	569	328	403	215
Unister	2020431744	fluege.de	1878112129	4499604	1054164	1678755	590662
OMS mobile	2119689184	halternerzeitung.de	1915188321	7788	1365	2366	1543
OMS	1615459509	reviersport.de	1925844438	4070	1190	1573	471
BEI_container_fr	671344375	LMG	1949146552	6259	1657	3309	1301
ASMI	1569905102	autobild.de	1967677935	2715142	822061	1182041	484821
ENED_Autotriti_mobile	278453283	autotriti.gr	2000364484	99571	8228	17883	10612
iq_digital_mobile	480104072	mobil.handelsblatt.com	2078786185	1147403	61462	165497	127599
stroeer_digital_media	571289945	evo-cars.de	2110928570	94372	38581	46336	11787
glammedia	235681100	hon-fans.de	2146178989	3418	844	1354	772
OMS	1615459509	suedkurier.de	15180379	2458276	441456	582958	137146
ENED_JIP Group	7375908	zappit.gr	63467530	1285236	245197	378136	160825
glammedia	235681100	faqyeah.com	83174482	107873	48079	61382	26118
LPM_Mondadori	1043954762	LPM_Mondadori_Autojournal	109591280	166742	68559	91053	34840
stroeer_digital_media	571289945	yopi.de	112025375	167867	78361	102945	48436
Smartclip	35854137	radio.de/smartclip	131525983	642110	135522	242312	132972
OMS	1615459509	mopo.de	151257723	3691355	854256	1134880	219094
ARBOmedia_PL	651342010	eSciagi.info	153841120	13713	5716	8051	5820
iqdigital	223088769	iqd-tec.de	157561383	1542714	532067	731112	303375
HTTPool_BA	1063940109	SEEbiz.net	173679091	11839	5089	6648	3089
RMSI	498868272	radiolippe.de	188582774	22621	4677	7418	2744
ARBOmedia_PL	651342010	sciagawa.com.pl	199999136	10353	5092	6825	4645
glammedia	235681100	die-abnehm-seite.de	209938930	22202	12295	14628	7619
glammedia	235681100	magazin.ratgeber-eigentumswohnung.de	367209810	274	75	114	32
LPM_TMC	1781256297	LPM_TMC_tmc	387022767	621426	118999	198430	74026
yahoo	796370964	autoblog.com	387585434	392595	107016	138297	49801
smartclip_italy	1471916694	chatta.it	424003196	3835732	57250	137071	26710
Clipkit	1934213317	viewster.de/clipkit	488404299	503317	59569	125659	85816
beead	104260390	sampleo.com	543375756	1541	843	1125	509
iqdigital	223088769	faz_iqdigital.net	570952455	13893129	4457498	5522347	1070241
stroeer_digital_media	571289945	preistrend.de	599925695	3495	2263	2650	1264
OMS	1615459509	blog-g.de	655669947	44338	11280	14165	2153
HTTPool_BG	1782510139	infostock.bg	664546657	244258	16863	22063	5904
ENED_24Media	752387581	contra.gr/ENED	675260899	5933445	252114	498298	200953
RMSI	498868272	radiopsr.de	704907574	58637	10152	18995	8854
SevenOne Media mobile	126188777	wer-weiss-was.de	739148143	266009	196177	225012	130150
OMS mobile	2119689184	buerstaedter-zeitung.de	749066310	5133	1661	2333	881
ENED_DOL	212246380	helioskiosk.gr	789123698	14027	8081	9519	5958
OMS	1615459509	wa.de	790269819	177856	29802	48605	12205
Goldbach Media	177654511	immolist.ch	813011989	15678	6918	9250	3218
Hi-Media	2000907398	flirtlife.de	834265996	931907	93987	104278	5780
OMS	1615459509	bayreuth.de	850417147	2986	409	746	301
OMS	1615459509	echo-online.de	851397851	914226	216999	294724	77814
LPM_GMC	1997387604	LPM_GMC_famili	858925082	774977	219769	334157	141839
stroeer_digital_media	571289945	partner.de	888536639	598426	62166	77118	10225
SevenOne Media mobile	126188777	lokalisten.de	944294991	274271	1265	6866	4738
BEI_container_Post	1253937408	roseversand-technik.de	966449926	378632	88160	119070	28338
BEI_container_fr	671344375	GroupM-Amex-clients	972641469	45869	28205	34093	15424
LPM_Amaury	1218387167	LPM_Amaury_lequipe	977061605	79134396	11971620	15098941	2012017
OMS	1615459509	lauterbacher-anzeiger.de	978209211	10774	2446	3788	1321
ARBOmedia_PL	651342010	zalicz.net	989250080	15212	8867	11320	9703
Smartclip	35854137	babyportal/smartclip	1084546559	2770	1034	1506	865
Krone.at	1129772991	sendung/horoskop	1129704389	324417	36879	73814	29233
ARBOmedia_PL	651342010	gazetki.taktanio.pl	1136339392	17094	2784	4773	3276
ENED_Capital_mobile	366264316	m.capital.gr	1158766626	9	9	9	3
ARBOmedia_RO	940807539	pescuitul.ro	1194507001	120940	9433	18803	8912
OMS	1615459509	nordbayern.de	1222375963	2325844	486414	632391	145752
OMS	1615459509	owz-online.de	1236864507	4548	1921	2501	1122
freeXmedia	1516487384	basketball-bund.net	1263851166	16	2	3	3
glammedia	235681100	simpsonsparadies.de	1284926706	24225	1138	2210	682
ARBOmedia_PL	651342010	okazyjny.pl	1290090272	7213	1686	3061	1714
glammedia	235681100	the3rdvoice.net	1316248434	14569	4350	6012	1965
LPM_AuFeminin	1076826962	LPM_AuFeminin_voyagebonsplans	1333082840	14	10	12	7
SevenOne Media mobile	126188777	sat1.de	1340051439	965222	134067	272431	160005
ARBOmedia_PL	651342010	grylogiczne24.pl	1359921664	2628	327	979	320
SevenOne Media	1272195681	search.icq.com	1366552039	38	13	24	13
OMS	1615459509	evlticker.de	1412507995	64274	6325	7123	672
HTTPool_SI	1826838282	tocnoto.si	1422683920	83403	9212	15496	5067
ASMI	1569905102	transfermarkt.de	1438543860	2850781	757778	1049057	309402
RMSI	498868272	radiorsg.de	1472908566	15834	3235	5791	2166
ARBOmedia_PL	651342010	gry-online.pl	1480283040	4155520	491601	890909	553092
UMM	1576777680	zitty.de	1533520310	44563	11213	15253	2719
Smartclip	35854137	DE_windit/smartclip	1537201887	53958	5693	10696	4505
N24.se	1403231093	hamsterpaj.net	1555135163	248157	107450	121516	24466
OMS mobile	2119689184	ov-online.de	1575815270	21592	3093	6349	4481
Goldbach Audience	2137767787	southpark.de/ch	1583681489	9492	3699	4874	1679
Goldbach Audience	2137767787	sprechzimmer.ch	1598614289	126680	54860	71097	32818
ASMI	1569905102	bild.de	1609338484	69226486	12838713	18474814	4394032
Goldbach Audience	2137767787	swissmilk.ch/de	1654418385	330576	113486	143638	37353
glammedia	235681100	living2u.de	1697581618	810	311	439	270
smartclip_italy	1471916694	gameranger.it	1716626684	5341	1047	2190	96
HTTPool_RO	651835008	vinul.ro	1736758982	11445	3398	4786	1924
ARBOmedia_PL	651342010	luxurygods.pl	1744515776	2315	1429	1799	894
glammedia	235681100	fokus-fussball.de	1770931890	3284	1363	1771	719
glammedia	235681100	worldfootball.net	1784609234	2965	750	995	409
LPM_GMC	1997387604	LPM_GMC_etreenceinte	1788803034	543723	170188	224365	87782
glammedia	235681100	lifestyle-bunny.de	1845946898	622	434	482	223
Informedia_Hu	2088469162	budapestjobs.hu	1899808112	33625	9792	14565	6277
ARBOmedia_PL	651342010	chamskie.pl	1923892256	117024	15529	30079	22401
LPM_Lagardere	2039924353	LPM_Lagardere_tele7jeux	1939165895	231268	20673	41768	13563
24media	832047503	olapaok.gr	1939877237	1215703	104512	164604	49338
Viasat.dk	1968309073	tv3.dk	1957287927	432278	244792	279992	45220
DK-BEI_CONTAINER	896712678	BEI-finair.fi	1987412748	2022314	501541	726684	128152
IP-Deutschland	2059506885	vivagold.de	2007795019	106640	23132	39323	19119
LPM_NiceMatin	73977969	LPM_NiceMatin_autonicematin	2008452023	13285	3593	4960	1780
webads.it	1609693476	meetic.it	2024156266	20539204	1668989	1813566	65759
SevenOne Media mobile	126188777	kabeleins.de	2045556047	171195	28817	56362	30022
DK-BEI_CONTAINER	896712678	BEI-Norwegian.dk	2066593964	622937	204589	272776	66461
freeXmedia	1516487384	dailydose.de	2067033214	203730	46973	54626	4442
OMS	1615459509	solinger-tageblatt.de	11766833	108975	27275	38272	10997
glammedia	235681100	kupferzopf.com	11829960	29676	10275	13005	4393
smartclip_italy	1471916694	giallozafferano.it.pf	31014482	149439	135138	141746	87366
ENED_Capital	2008089533	english.capital.gr	38121433	6517	2834	3456	833
HTTPool_BG	1782510139	vremeto.bg	70932247	17	8	12	2
glammedia	235681100	style-magazin.de	80520104	169	128	143	62
ASMI	1569905102	BILD_MOBIL	93951850	62658364	1452063	3293312	1886474
BEI_container_Post	1253937408	JohnFrieda.de	95231260	25877	11178	14328	7895
TripleDoubleU	1704466471	business-netz.com	95686851	32128	17284	20994	11033
ARBOmedia_PL	651342010	acmilan.com.pl	217987350	77060	4514	11402	6508
OMS mobile	2119689184	berliner-zeitung.de	267721596	299710	64303	96009	58844
glammedia	235681100	movie-magazin.de	271716904	71037	16030	25470	13139
glammedia	235681100	extreme-gaming.de	287597480	40744	13551	18615	9909
Ringier	2078540332	glueckspost.ch	289572040	45049	10513	15626	5620
ARBOmedia_PL	651342010	chords.pl	368939094	157165	23022	43383	28864
ARBOmedia_PL	651342010	cv.pl	403685462	1214	506	711	396
SevenOne Media MAGIC (3rd party Video)	842055044	viewster.com	483360224	2795689	230007	595254	270846
HTTPool_SR	974965399	ana.rs	519235699	1195080	246784	359091	156788
OMS	1615459509	bergedorfer-zeitung.de	526261841	63928	16504	24601	6193
glammedia	235681100	stylesize.de	554345448	1227	691	784	240
LPM_FigaroClassifieds	1263004301	LPM_FigaroClassifieds_cadresonline	585520169	135261	32429	48241	20494
Goldbach Audience	2137767787	supergames.ch	606041991	71418	11850	18591	4851
ARBOmedia_PL	651342010	Poznan4U.pl	644354806	1403	267	725	64
ARBOmedia_PL	651342010	nurka.pl	714011158	432375	16002	25550	10772
Horyzon	2115894781	paruvendu.fr	732707865	5634396	1104889	1649859	609459
SevenOne Media mobile	126188777	sport1.de	735678085	2819525	165604	386672	253852
ASMI	1569905102	bz-berlin.de	817360394	3162	1522	1864	1013
IP-Deutschland	2059506885	rtlnitro.de	837200577	32583	10021	15877	7234
Smartclip	35854137	mediabrix/smartclip	838822197	374660	11988	46044	28932
RMSI	498868272	radiooberhausen.de	872196780	18529	5277	7461	2880
Clipkit	1934213317	glam.de/clipkit	1001397345	1010752	263615	343976	107762
freeXmedia	1516487384	freenet.de/email	1041093524	107	34	53	27
LPM_AuFeminin	1076826962	LPM_AuFeminin_aufeminin	1064130446	558	260	344	217
freeXmedia	1516487384	1000ps.de	1069004052	145033	48572	65098	26584
ARBOmedia_PL	651342010	szafunia.pl	1093958870	299582	42365	67465	42978
HTTPool_SI	1826838282	obala.net	1097264422	11793	1586	3105	1263
ARBOmedia_PL	651342010	PSZ.pl	1100195190	14685	5728	7484	4776
glammedia	235681100	teureyacht.de	1132832648	397	221	254	67
glammedia	235681100	modeblock.com	1142641352	443	220	261	92
SevenOne Media MAGIC (3rd party Video)	842055044	futuretv-online.com	1161737568	4071742	349320	698726	390024
