net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
beead	104260390	jeux	1826448270	25770	9498	13848	7496
Politiken.dk	784554209	tgt.dk	1859724329	173168	106036	126300	49602
beead	104260390	cheriefm	1860442574	46456	12357	18848	4694
LPM_FranceTV	1003426551	LPM_FranceTV_france24	1861460767	1291166	663473	774663	82369
Goldbach Audience	2137767787	fm1melody.ch	1913034995	10826	2804	4279	1305
SevenOne Media MAGIC (3rd party Video)	842055044	sport-videovalis.tv	1968595564	1027081	260423	413516	271366
SevenOne Media MAGIC (3rd party Video)	842055044	ASMI_71iVIDEO_NEWS	1989537964	1396475	390513	684831	359799
freeXmedia	1516487384	mountainbike-magazin.de	2005816864	305529	88111	114752	27220
Smartclip	35854137	DE_Fanpage/smartclip	2043465697	17330	3337	5672	3309
BEI_tirol	1146101739	sport-lifestyle	2101086995	102	56	64	16
Goldbach Audience	2137767787	lemenu.ch/fr	2127765779	9143	3201	3803	745
SevenOne Media mobile	126188777	motortalk.de	2140595761	1047351	148577	272320	151723
adselect	567149294	etest.de	79813156	339823	56989	112614	45121
glammedia	235681100	y-style.de	87727746	7435	2932	3932	1303
N24.se	1403231093	bokat.se	103143019	339406	120373	171545	38598
OMS	1615459509	gaeubote.de	129269003	85221	17289	24174	6791
Hi-Media	2000907398	triggerfish.de	211775612	1709	843	1032	516
stroeer_digital_media	571289945	duden.de	220465615	8029593	2491997	3495820	1384603
IP-Deutschland	2059506885	petspot.de	244560731	4156629	823716	1056214	299424
OMS	1615459509	freiepresse.de	249032139	1377852	216896	332330	115525
glammedia	235681100	eonline.com	290820866	69072	32608	40657	15218
RMSI	498868272	alsterradio.de	291262342	15465	4528	7070	2716
stroeer_digital_media	571289945	diagnosia.com/si	304731087	81060	54091	63269	34642
BEI_container_CEE	53552772	BEI-muratordom.pl/okna	308381082	1265	437	766	276
Hi-Media	2000907398	universalmusic.network	324030844	280	124	158	53
ARBOmedia_PL	651342010	tekstomania.pl	329647504	2052	537	1027	385
ARBOmedia_PL	651342010	deserektv.pl	340112656	20270	6189	8975	7047
OMS	1615459509	fr-online.de	342255659	1983450	794098	1017664	409390
ENED_24Media_mobile	659279516	cosmo.gr/ENED	345155474	64924	20254	30315	17555
kijiji.annunci.ebay.it	308960335	kijiji.it	354369477	20437969	2272703	3688457	1145160
TripleDoubleU	1704466471	unitednetworker.com	361933533	2477	994	1260	450
glammedia	235681100	trennungsschmerzen.de	365203234	212885	52134	60247	14483
ENED_Attica	398373777	e-pcmag.gr	377665415	6	2	4	1
freeXmedia	1516487384	radsport-aktiv.de	499215182	30181	9477	12963	4403
Goldbach Audience	2137767787	meteonews.ch/it	545478241	24895	6577	9100	2103
Clipkit	1934213317	plonki.com/clipkit	586850779	21492	12116	15551	7484
Smartclip	35854137	nacamar/smartclip	587891535	482097	112077	187966	81972
glammedia	235681100	zeitgeschmack.com	605200706	2790	1752	2064	647
ASMI	1569905102	my-entdecker.de	665164676	272189	52601	79506	30848
ARBOmedia_PL	651342010	plfoto.com	679467600	296668	17794	27437	8317
stroeer_digital_media	571289945	auto-news.de	687644303	413747	116645	141944	34578
freeXmedia	1516487384	leichtathletik.de	694737390	342038	87105	108508	17543
ASMI	1569905102	hamburg.de/asmi	730497700	2457178	496526	715469	276048
glammedia	235681100	kohlenhydrate-tabellen.com	759148354	58971	23660	30802	11727
medienhaus.com	435938190	bvz.at	780263300	44045	5429	9277	3127
Berlingske.dk	706025601	berlingske.dk	806553495	2097571	785601	985460	231924
stroeer_digital_media	571289945	citysam.de	817689679	29648	13713	17875	6945
TripleDoubleU	1704466471	phonostar.de	852382557	220272	38994	59403	17386
glammedia	235681100	askmee.de	855701890	235	94	118	77
Smartclip	35854137	deutschland-spielt.de/smartclip	860033039	96192	6266	14243	5050
RMSI	498868272	104.6rtl.com	881629638	164722	36052	51302	14329
LPM_NiceMatin	73977969	LPM_NiceMatin_varmatin	882378919	916233	201537	271216	74499
Goldbach Audience	2137767787	digitalpostcard.ch	885559329	97317	11831	19822	5726
glammedia	235681100	gratissoft.de	914176770	336	158	196	86
OMS mobile	2119689184	berliner-kurier.de	941010454	400790	56277	92682	52542
ENED_DOL	212246380	tovima.gr	948265890	3718814	777906	1008123	343244
Goldbach Audience	2137767787	homestreet.ch/it	995319745	1706	650	850	316
SevenOne Media mobile	126188777	schlagerplanet.de	1003441567	111314	58327	75427	46182
glammedia	235681100	summerlisten.com	1029805122	1949	897	1138	304
Clipkit	1934213317	dshini.net/clipkit	1037744763	464403	11805	14466	1570
Unister	2020431744	shopping.de	1051484118	84375	33672	40761	18130
RMSI	498868272	radioneandertal.de	1096562182	29851	3446	7127	2269
Smartclip	35854137	mtvnick/smartclip	1111221519	239602	24402	49710	26856
Goldbach Media	177654511	tierdatenbank.ch/de	1179177573	1	1	1	0
ARBOmedia_PL	651342010	wedkuje.pl	1179744688	116	81	93	71
viacom	1238261750	spongebob.de	1189753164	165834	18415	30875	11033
RMSI	498868272	gongfm.de	1192630310	11229	3119	4837	2162
SevenOne Media mobile	126188777	sevenload.com_71i	1241727903	139070	14153	33131	18749
OMS mobile	2119689184	usinger-anzeiger.de	1297582166	4369	989	1575	868
RMSI	498868272	radio7.de	1328581638	95016	20283	34341	14865
adscale	1660240041	vivaki_adscale	1336656991	156	49	71	49
freeXmedia	1516487384	raceoffice.org	1393181198	5407	1475	2055	645
Hi-Media	2000907398	sonymusic.network	1404659548	20690	8164	11018	5212
LPM_Amaury	1218387167	LPM_Amaury_paris_etudiant	1407872597	776818	329639	436587	191640
glammedia	235681100	top-download.de	1444710818	22425	4629	7963	3391
glammedia	235681100	der-beauty-blog.de	1499804002	26977	1581	3063	1073
viacom	1238261750	southpark.de	1513574956	1279718	151656	214698	46675
RMSI	498868272	radiokoeln.de	1513664454	172104	39108	55262	14884
LPM_GroupeLVN	783635032	LPM_GroupeLVN_LVNnetwork	1559180686	8806271	1961206	2681352	900295
ARBOmedia_PL	651342010	bramkowo.pl	1579855856	24922	5539	9972	6002
Jubii.dk	224986932	boyfriend.dk	1662854282	1	1	1	0
ASMI mobile	246409744	finanzen.net-MOBIL	1689494150	194833	21793	44084	27374
ARBOmedia_PL	651342010	firmy.net	1722424144	82206	40040	53580	44504
Krone.at	1129772991	krone.tv	1770543701	118598	32521	53657	32016
stroeer_digital_media	571289945	helles-koepfchen.de	1879739023	337750	100708	143217	62107
glammedia	235681100	dasnagelforum.de	1880232706	1230	634	759	413
LPM_FranceTV	1003426551	LPM_FranceTV_francetvemploi	1881534189	27328	13456	17166	8220
OMS mobile	2119689184	reviersport.de	1925844438	354948	20626	42947	23629
SevenOne Media mobile	126188777	tennis.de	1958487007	14883	2196	5058	2556
OMS	1615459509	svz.de	1984485099	403886	88274	128964	47235
ARBOmedia_PL	651342010	kreskowka.pl	2057193392	33093	5054	11109	7887
freeXmedia	1516487384	notebookinfo.de	2071719342	194077	76032	99567	40227
Goldbach Audience	2137767787	wildeisen.ch	2120947521	1005999	320754	349303	18307
RMSI	498868272	radiohochstift.de	2132854150	62638	12031	20032	6671
ARBOmedia_PL	651342010	sportwizja.pl	37518648	10927	4757	6491	4095
Ringier	2078540332	boleromagazin.ch	38925674	8955	3296	4445	1368
Smartclip	35854137	DE_Helpster.de/smartclip	39201719	489347	296929	370137	219718
ARBOmedia_PL	651342010	warezisko.net	94745112	2680	635	1195	257
Numbate	1827486200	leparisien/numbate	106525686	1	1	1	0
viacom	1238261750	nick.de	139592084	1173097	128515	211135	67556
Smartclip	35854137	uvidi/smartclip	150497591	197203	12814	41543	1296
BEI_container_CEE	53552772	espumisan.com.pl	247472866	2474	774	1257	851
iq_digital_mobile	480104072	mobil.zeit.de	305536934	1988372	309116	511763	298919
ASMI	1569905102	Berliner_Morgenpost_MOBIL	314244012	537486	114857	179633	120658
viacom	1238261750	comedycentral.tv	315890900	73865	24764	35392	14111
LPM_Lagardere	2039924353	LPM_Lagardere_virginradio	369491071	237844	112724	147252	62901
RMSI	498868272	rs2.de	377111182	25866	9740	13652	6106
ARBOmedia_PL	651342010	polskina5.pl	403072760	15709	6522	9406	7887
ARBOmedia_PL	651342010	OSLOSKOP.net	405017656	69176	5244	13486	6457
RMSI	498868272	bigfm-saarland.de	405349038	3300	1389	1822	1024
Informedia_Hu	2088469162	topapro.hu	414077160	2881	751	1178	473
OMS	1615459509	5zwo.de	433331827	3296	339	476	117
webads.it	1609693476	motociclismo.it	448634114	382150	109442	142273	36482
smartclip_italy	1471916694	ilsecoloxix.it	463565588	143450	58340	83339	40653
LPM_TMC	1781256297	LPM_TMC_nt1	479982727	822989	139605	242988	90921
OMS	1615459509	geldsparen.de	511448819	109274	29419	40084	19145
glammedia	235681100	filme-guru.de	523278602	19	17	18	10
Horyzon	2115894781	kapstages.com	523393179	5654	2414	2837	479
Hi-Media	2000907398	gig-guide.de	561862148	17274	8728	10815	4605
medienhaus.com	435938190	salzburg24.at	567385292	465210	104232	141485	37818
Krone.at	1129772991	channel/auto	576364285	158197	45208	71113	39358
ARBOmedia_PL	651342010	4teens.pl	589456760	5818	1829	3047	1885
ARBOmedia_PL	651342010	magazyner.pl	607582648	2829	1317	1873	762
freeXmedia	1516487384	videogameszone.de	620996374	233512	45938	77346	22260
ARBOmedia_PL	651342010	ebrzuszek.pl	659787832	17364	6463	9280	5939
OMS	1615459509	b2b-deutschland.de	693732275	4799	1741	2223	1196
OMS	1615459509	rga-online.de	745656211	266220	56960	79259	23013
glammedia	235681100	windows7-tuning.de	769580810	10809	5670	7213	3100
ASMI	1569905102	wieistmeineip.de	816448140	835471	196903	336017	107725
RMSI	498868272	blickpunkt-asien.com	844890350	128198	14660	23845	1164
glammedia	235681100	thaeger.com	859909930	315	120	147	48
ENED_Phaistos Networks	682513718	bestprice.gr	860992692	1617202	116222	245986	150595
glammedia	235681100	monstersandcritics.de	883975978	22	16	19	11
adselect	567149294	webmasterpro.de	902282252	159534	25563	41473	9841
ARBOmedia_PL	651342010	Msp.pl	904006168	4048	2202	2731	1758
BEI_container_CEE	53552772	espumisan.pl/pytania-i-odpowiedzi/kolka-niemowleca-czyli-duzy-problem-z-malym-brzuszkiem	948637570	942	244	443	314
TripleDoubleU	1704466471	immobilo.de	991459845	340770	74835	119813	48210
SevenOne Media	1272195681	schlagerplanet.de	1003441567	125376	45994	66418	43467
glammedia	235681100	reihesieben.de	1075836746	399	288	323	144
freeXmedia	1516487384	roadbike.de	1121016502	136047	39030	50684	11176
OMS	1615459509	gesund-in-schwaben.de	1122011283	11	8	9	6
beead	104260390	cartes-virtuelles	1140346244	111	55	74	42
Smartclip	35854137	filmon_pf/smartclip	1146126519	806291	66239	98488	31829
ARBOmedia_PL	651342010	kody.info.pl	1158324152	58320	25250	35978	25066
Goldbach Audience	2137767787	onlinepc.ch	1207070825	31930	5703	7191	3056
ARBOmedia_PL	651342010	dooktor.pl	1217921912	182385	55315	87856	60943
ARBOmedia_PL	651342010	MediaRun.pl	1221722616	18612	7474	9876	5610
SevenOne Media	1272195681	sevenload.com_71i	1241727903	989758	442167	487223	40698
LPM_GMC	1997387604	LPM_GMC_supertoinette	1241780818	926559	471362	576861	272928
Hi-Media	2000907398	sonic-seducer.de	1288571908	12535	5147	6834	2840
N24.se	1403231093	styleroom.se	1304255123	588988	230105	263851	27255
LPM_GroupeSO	560138712	LPM_GroupeSO_lindependant	1334107126	1762937	339451	451979	113234
ARBOmedia_RO	940807539	eva.ro	1360859953	1128442	226777	409770	251017
OMS	1615459509	express.de	1375267731	6069023	1274748	1702916	322249
LPM_NiceMatin	73977969	LPM_NiceMatin_corsematin	1379947727	477930	119155	154073	37874
Goldbach Audience	2137767787	news.heute.ch	1399472745	78433	14761	17740	4215
Goldbach Audience	2137767787	ghi.ch	1420683145	17720	8549	10790	3542
glammedia	235681100	planet-liebe.de	1427270794	825788	336960	399206	147324
OMS	1615459509	rheinpfalz.de	1488504851	447446	69886	114913	34991
beead	104260390	mx2k	1520425444	136370	36673	48812	12832
Goldbach Audience	2137767787	android-schweiz.ch	1547210633	6880	2518	3485	1671
ENED_Antenna TV	490639175	antenna.gr	1567200197	4297595	468357	841586	336337
OMS	1615459509	hna.de	1572070195	1112498	96504	206784	60066
ARBOmedia_PL	651342010	Oiw.pl	1584559000	12539	4027	5989	3675
glammedia	235681100	ramafans.de	1585549738	6	4	5	3
Smartclip	35854137	spielkarussel.de/smartclip	1617218231	30750	6098	11711	6905
ARBOmedia_PL	651342010	Facet.dlastudenta.pl	1627225368	85202	12961	20145	11116
HTTPool_BG	1782510139	lev.bg	1638503993	2340	1059	1398	897
OMS mobile	2119689184	gelnhaeuser-tageblatt.de	1689236094	3075	1247	1723	730
Smartclip	35854137	ustream/smartclip	1714624215	45533	5544	10276	4495
OMS	1615459509	stimme.de	1715584435	41901	7262	10282	2800
RMSI	498868272	radioguetersloh.de	1724230062	62680	13012	19929	7060
RMSI	498868272	partyradio24.de	1793014926	1033	280	447	253
ASMI	1569905102	quoka.de/asmi	1840245612	827559	321658	450833	203795
glammedia	235681100	cooknsoul.de	1880189002	32193	26547	28781	16057
ARBOmedia_PL	651342010	eSports.pl	1883102904	3502	943	1856	963
MSN	2072193066	sport.de.msn.com	1935743720	5032058	419527	705700	335563
SevenOne Media	1272195681	tennis.de	1958487007	44642	7388	14287	6919
IP-Deutschland	2059506885	bestofhome.de	1958498595	154901	93276	109754	55395
Omnimedia	1629972935	jobscout24.ch/fr	1963750181	55090	14299	19702	5489
stroeer_digital_media	571289945	wetteronline.de	2003806647	5821400	1155167	2002095	566364
Omnimedia	1629972935	immoscout24.ch/de	2016694533	3444857	677439	833580	113237
glammedia	235681100	spiele-patches.de	2019281642	267	183	207	129
Hi-Media	2000907398	riddim.de	2063107012	1947	813	1120	482
smartclip_italy	1471916694	mlg.it.pf	2096631252	10789	1504	2047	495
SevenOne Media MAGIC (3rd party Video)	842055044	onmeda.de_SevenoneVIDEO	50757828	5095	2051	3087	1527
glammedia	235681100	supermarktcheck.de	87833036	670975	199376	272797	117553
OMS	1615459509	tlz.de	145821781	244866	88633	114248	51475
Informedia_Hu	2088469162	szon.hu	228169738	47498	15909	24335	10831
glammedia	235681100	travelquest.de	233523116	8482	7015	7666	4080
glammedia	235681100	fashionmodeldirectory.com	251781420	30173	8555	9449	734
webads.it	1609693476	tonight.eu	259515844	196873	37678	50341	7265
OMS mobile	2119689184	muensterlandzeitung.de	294853600	16893	2436	4581	2994
Hi-Media	2000907398	abnehmen.net	327276806	55546	30985	37795	17940
ARBOmedia_PL	651342010	tibia-wiki.net	328382650	678327	12342	33302	17082
RMSI	498868272	radioherne.de	406103536	11594	2541	3925	1272
SevenOne Media mobile	126188777	wetter.com	424777385	2519130	116061	476950	323311
Media Group One	973144413	Maenner	474506909	9182209	1888894	2702395	839410
OMS	1615459509	bbv-net.de	499080373	126622	31235	41782	9583
OMS	1615459509	grevenerzeitung.de	516193365	27470	6670	9885	3725
glammedia	235681100	primerandlacquer.com	536557548	15548	8317	9529	1257
RMSI	498868272	radio-siegen.de	566711152	61625	6578	13827	4612
glammedia	235681100	lesberlinettes.com	567615980	184	113	130	28
glammedia	235681100	zunderzunder.blogspot.de	590943692	186	118	137	57
N24.se	1403231093	fragbite.se	611260213	289352	87796	104711	24922
OMS	1615459509	goettinger-tageblatt.de	650295605	189190	57506	78604	27826
OMS	1615459509	webradio.de	651916565	428034	90637	149483	57032
beead	104260390	deligo	682197062	812	412	505	180
HTTPool_BG	1782510139	webcafe.bg	735025371	572734	61931	106789	59527
Swisscom	805450299	bluewin.ch/it	788681179	101506	26551	39708	12114
Krone.at	1129772991	kronehat.at	806256767	201980	43751	60936	23359
ARBOmedia_PL	651342010	giercownia.pl	835089626	792431	94147	186473	130707
IP-Deutschland	2059506885	kochbar.de	864007109	4894517	1275678	1903640	442751
glammedia	235681100	game7.de	884460620	5394	2628	3292	1639
ARBOmedia_PL	651342010	zajawkowo.pl	888334714	11252	4538	5920	4024
Smartclip	35854137	DE_Minoto/smartclip	908222585	8878	1437	2800	1657
OMS	1615459509	iloveradio.de	911962133	94264	28996	43951	22585
HTTPool_SI	1826838282	joker.si	922435882	38806	6642	9363	2667
OMS	1615459509	nordkurier.de	939723445	351036	78159	111701	46223
glammedia	235681100	lolaloud.com	975639180	729	349	436	185
Smartclip	35854137	ReitTV/smartclip	988819833	114341	3652	7163	1944
glammedia	235681100	promi-magazin.de	1012940652	62503	39934	46377	27992
OMS	1615459509	soester-anzeiger.de	1037038069	117092	16264	29760	8712
DK-BEI_CONTAINER	896712678	BEI-danskespil.dk	1067674982	128018	4990	10701	4766
Jubii.dk	224986932	spil.jubii.dk	1094919700	1561977	69878	77748	4228
ARBOmedia_PL	651342010	alejaja.pl	1096781050	3344	1007	1759	841
Goldbach Audience	2137767787	meteo.ch/de	1103571627	114160	33587	52680	19896
glammedia	235681100	sprueche-universum.de	1111620108	70995	20875	30216	13480
SevenOne Media mobile	126188777	motorvision.deSevenOne	1176059177	29246	15116	19885	10546
DK-BEI_CONTAINER	896712678	BEI-falck.dk	1203564710	6439	2535	3443	1379
Unister	2020431744	auvito.de	1244074592	9694	3045	4028	2071
webads.it	1609693476	ciclismo.it	1256018468	29408	8398	11631	3573
stroeer_digital_media	571289945	de.match.com	1308304025	600312	60467	65702	2414
RMSI	498868272	australienjournal.com/oms	1313946768	102982	3744	16698	820
beead	104260390	evous	1314895270	133	101	113	43
LPM_AuFeminin	1076826962	LPM_AuFeminin_marmiton	1355195506	2593	1123	1475	801
ASMI	1569905102	tvdigital.de	1396346830	171969	32710	65761	18075
BEI_LPM	852347942	LPM-Kookai	1418422246	14831	5225	7554	1892
RMSI	498868272	antenne-ac.de	1427040752	24842	3241	6555	2465
glammedia	235681100	reveur.de	1428388172	20493	2840	4029	1734
OMS	1615459509	prignitzer.de	1432271381	20810	2975	5083	1809
OMS	1615459509	oaz-online.de	1440673429	13763	6252	7788	2902
glammedia	235681100	familienbande24.de	1447848876	209497	63384	83831	30803
Unister	2020431744	kredit.de	1448420960	5104	1706	2424	1031
RMSI	498868272	news894.de	1451517456	55631	9473	16749	5442
BEI_container_fr	671344375	HM-NC-Numericable	1459020983	67311	10989	22954	12505
Goldbach Media	177654511	songtexte.com-ch	1466768367	2	2	2	2
freeXmedia	1516487384	freenet.de	1527803416	24534420	1831079	3517723	779890
glammedia	235681100	comicgate.de	1556461228	1164	568	715	321
OMS mobile	2119689184	rp-online.de	1562541280	2658604	389196	654131	415494
freeXmedia	1516487384	golfpunk.de	1564104120	120	37	56	14
smartclip_italy	1471916694	kobojo.it	1594255286	283	6	33	20
ARBOmedia_PL	651342010	Laa.pl	1597165914	32728	1639	2265	770
HTTPool_SI	1826838282	kosarka.si	1644372074	275	23	36	14
ASMI	1569905102	rollingstone.de	1651709678	263631	155385	182961	83263
OMS	1615459509	biallo.de	1652879253	446302	92761	139427	53109
OMS	1615459509	wz-newsline.de	1665024661	1172661	287320	385956	119630
OMS	1615459509	schwaebische.de	1687310613	1480825	325801	438863	138761
freeXmedia	1516487384	cars24tv.de	1743405144	205180	7412	15727	3467
glammedia	235681100	hintergrundbild.com	1800183180	12190	1966	3356	1495
LPM_AuFeminin	1076826962	LPM_AuFeminin_teemix	1819126290	174	62	75	31
ARBOmedia_PL	651342010	CVR.pl	1863593082	59261	23435	33039	22951
IDMnet_PL	1062038902	podroze.pl	1864379798	6	0	1	1
glammedia	235681100	wenkewho.com	1878281644	240	135	161	52
OMS	1615459509	oberhessische-zeitung.de	1880997205	13804	3131	4728	1851
glammedia	235681100	whudat.de	1933704972	24607	12061	14176	4082
OMS	1615459509	saechsischer-bote.de	1939075189	6727	2785	3761	1917
ASMI	1569905102	welt.de	1982217550	13731589	4229503	5843216	1940465
Smartclip	35854137	mediasports/smartclip	1983500313	185612	82908	113046	63540
Goldbach Audience	2137767787	gesundheit.ch	2006114763	11524	4067	5484	2057
LPM_Amaury	1218387167	LPM_Amaury_la_parisienne	2027077567	1926289	645310	849769	377408
BEI_container_fr	671344375	ING-LEO1-page produit	2037936471	10474	6241	7789	3872
Jubii.dk	224986932	news.dk	2047027092	500830	102476	141239	38340
beead	104260390	loisirs	2048564038	99	28	47	23
glammedia	235681100	hochzeitinfos.de	2072636940	13892	5345	6855	3019
OMS	1615459509	general-anzeiger-bonn.de	2115116405	1492406	349876	456765	107723
glammedia	235681100	thisishowwerule.blogspot.de	2125158732	1936	1045	1195	275
Krone.at	1129772991	sendung/wetter	2135206335	49550	10430	20131	11703
glammedia	235681100	burlesque-fashion.de	67701677	2546	1031	1424	578
N24.se	1403231093	Elitprospects.com	76461430	2805316	792905	906088	84154
Styria	1995838100	grazer.at	102163765	35499	8731	10898	1613
Hi-Media	2000907398	einfachtierisch.de	133317415	322108	108805	140691	59373
webads.it	1609693476	gohome.it	176619109	156517	41535	62258	22902
ARBOmedia_PL	651342010	MojeGry.pl	188744667	9670	2390	4130	3136
glammedia	235681100	modelvita.com	232892493	6104	3064	3599	1468
glammedia	235681100	chez-theresa.tumblr.com	233337677	2951	1005	1257	347
beead	104260390	agoravox.fr	252457351	560740	239689	296658	124483
mediasports	963038854	kicktipp	302338855	11667294	2367884	2980923	400142
ARBOmedia_RO	940807539	eformulare.ro	305065876	1098	229	405	213
ARBOmedia_RO	940807539	ginecologie.ro	307213908	4404	1413	2106	1215
Goldbach Audience	2137767787	parentsolo.ch/de	312300076	246	19	32	12
Smartclip	35854137	viewster.tv/smartclip	357827130	238845	10647	20877	9555
ENED_24Media	752387581	iphonehellas.gr/ENED	366966462	262626	51559	66030	19802
Jubii.dk	224986932	qxl.dk	393207093	2505404	332174	385822	48301
IP-Deutschland	2059506885	entertainweb.de	419755078	33671	18660	22865	10998
ARBOmedia_PL	651342010	zadajpytanie.pl	422710971	12913	7695	9468	6399
freeXmedia	1516487384	reittv.de	436300633	655749	24998	38945	7536
DK-BEI_CONTAINER	896712678	BEI-kia.dk	438905351	75	66	69	18
OMS	1615459509	stimmt.de	465313430	11743	4835	6074	2658
smartclip_italy	1471916694	corrieredellosport.it	495272247	39278	26829	31681	16319
LPM_Lagardere	2039924353	LPM_Lagardere_rfm	497100802	105193	38743	55452	23105
OMS	1615459509	landshuter-zeitung.de	527575254	5266	409	789	382
ARBOmedia_PL	651342010	Jebzdzidy.pl	539939675	4666145	62764	368616	236112
DK-BEI_CONTAINER	896712678	BEI - AVT Business School	637976199	2934	1054	1290	239
smartclip_italy	1471916694	videojug.it	682312311	3374	1447	1886	797
Smartclip	35854137	webfail/smartclip	697423514	6275	4664	5307	3538
glammedia	235681100	stadt-land-mama.de	698431533	17242	8264	9448	1889
TripleDoubleU	1704466471	findling.de	726151400	52676	5253	8614	2637
SevenOne Media MAGIC (3rd party Video)	842055044	sport1.de	735678085	436594	137792	222911	125399
HTTPool_CR	70372471	teen385.com	767288888	6195	3449	4141	1354
RMSI	498868272	107.7radiohagen.de	806783505	32811	6476	9926	3239
OMS	1615459509	frankenpost.de	814490262	401536	73590	109657	33994
ENED_DOL_mobile	1751458589	imommy.gr	823410494	74821	17279	28210	16633
Goldbach Audience	2137767787	burnout-info.ch	854916908	9381	2897	4061	1177
SevenOne Media MAGIC (3rd party Video)	842055044	Tier.tv	863340933	503686	114351	190456	128233
Goldbach Audience	2137767787	radiofm1.ch	867998508	79617	34401	42716	8255
ENED_Naftemporiki	1400476319	naftemporiki.gr	889780480	3736771	248187	402847	162819
RMSI	498868272	welleniederrhein.de	910674097	26775	3302	6910	2587
ARBOmedia_RO	940807539	practicmagazin.ro	925449556	150448	33420	58771	30636
OMS	1615459509	berliner-kurier.de	941010454	634596	182911	246693	92903
RMSI	498868272	bigfm.de	942049329	450803	77767	124179	41322
HTTPool_UA	1388958105	avtomagazine.ua	972930106	62646	3164	6157	3096
LPM_CentreFrance	1468130688	LPM_CentreFrance_lechorepublicain	991504673	636684	81219	128923	41474
Hi-Media	2000907398	klassikakzente.de	1033022983	12	0	2	2
glammedia	235681100	cheat4speed.de	1054914189	492	186	283	171
Goldbach Audience	2137767787	moneyhouse.ch/fr	1058173196	630719	96929	167069	54638
TripleDoubleU	1704466471	steuerlinks.de	1078628040	74	54	61	40
glammedia	235681100	ps3-forum.de	1108300109	63393	33652	42571	21522
Clipkit	1934213317	bigpoint.com/clipkit	1133866182	53300	16857	26190	14620
Smartclip	35854137	sponsorpaybigpoint/smartclip	1141442490	1200055	121489	286904	169983
ASMI	1569905102	eatsmarter.de	1142136495	783079	284147	359623	124445
RMSI	498868272	jackfm.de	1151494449	3548	449	984	289
Styria	1995838100	kleinezeitung.at	1173552277	4847935	1254723	1539499	306401
LPM_Lagardere	2039924353	LPM_Lagardere_europe1	1180864610	6433333	1562339	2183962	743151
Goldbach Audience	2137767787	travel24.ch	1191185132	88715	23152	29152	6410
OMS	1615459509	esslinger-zeitung.de	1225196662	123737	23068	35348	11926
ARBOmedia_PL	651342010	weselnybox.pl	1256904411	221131	21012	44281	32923
ARBOmedia_PL	651342010	JOBS.pl	1257341979	75824	22164	32431	22979
glammedia	235681100	funfire.de	1285374029	208840	23098	28694	5741
glammedia	235681100	berriesandpassion.com	1296911341	13828	5707	6834	1328
OMS	1615459509	usinger-anzeiger.de	1297582166	33962	9869	13263	3342
BauerMediaKG	626259911	shape.de	1341194888	692029	210918	251926	50889
BEI_container_Post	1253937408	frank-flechtwaren.de	1373490817	464214	56019	69357	10690
ENED_Teletypos_mobile	1688009324	megatv.com	1378494349	335092	28549	71029	44309
ASMI	1569905102	wand-und-beet.de	1405369519	38643	18948	23500	10068
HTTPool_RO	651835008	gapo.ro	1409035009	5089	1309	1683	352
stroeer_digital_media	571289945	gehalts-check.de	1428530906	385674	106139	175011	86815
IP-Deutschland	2059506885	rtl-now.rtl.de	1441718982	19612664	1915262	3126374	861572
ARBOmedia_PL	651342010	ww.media.pl	1514363707	45096	6382	13263	9320
glammedia	235681100	handarbeitsfrau.de	1531132461	75840	32287	42624	21962
OMS mobile	2119689184	dorstenerzeitung.de	1543945633	23133	4502	7959	5125
beead	104260390	passetoncode	1570227719	8949	2802	4195	2286
SevenOne Media MAGIC (3rd party Video)	842055044	pcgames-videovalis.tv	1572396581	309577	133282	179800	125522
freeXmedia	1516487384	handballecke.de	1576032793	3	1	2	2
beead	104260390	automobile-sportive.com	1659203911	84723	42126	52346	21709
SevenOne Media MAGIC (3rd party Video)	842055044	content1.de	1659596453	175459	4880	10480	2940
iqdigital	223088769	spektrum.de	1688330050	337441	137037	174072	72890
LPM_GMC	1997387604	LPM_GMC_marieclaireidees	1714834773	351694	79257	123143	44657
HTTPool_BG	1782510139	kaldata.com	1766110396	273753	38828	78371	35264
stroeer_digital_media	571289945	wetternet.de	1768583802	10899	2054	3299	911
ENED_Attica	398373777	yupiii.gr	1805790162	980645	74003	136832	62901
BEI_container_Post	1253937408	dhl.com	1835422529	121	39	63	25
beead	104260390	hockeyhebdo	1864968487	132470	36704	44715	7258
OMS	1615459509	top100station.de	1869535126	68974	17982	23374	4976
ARBOmedia_PL	651342010	BiznesNet.pl	1873153947	1334	750	962	487
Unister	2020431744	fluege.de	1878112129	4952205	1147196	1831366	645053
OMS mobile	2119689184	halternerzeitung.de	1915188321	8346	1527	2610	1738
OMS	1615459509	reviersport.de	1925844438	5576	1830	2474	886
BEI_container_fr	671344375	LMG	1949146552	7774	2458	4118	2039
ASMI	1569905102	autobild.de	1967677935	5067820	1138249	1654684	561714
ENED_Autotriti_mobile	278453283	autotriti.gr	2000364484	100917	8009	17709	10111
iq_digital_mobile	480104072	mobil.handelsblatt.com	2078786185	1195737	62869	169008	127593
stroeer_digital_media	571289945	evo-cars.de	2110928570	111977	44829	54155	13683
glammedia	235681100	hon-fans.de	2146178989	5087	897	1554	655
